Hugo_Symbol,3'Flank,3'UTR,5'Flank,5'UTR,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site,DEL,INS,ONP,SNP,TNP,pnum,exp_mean,exp_var,exp_ccle,rep_time,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,chr,start,end,expression_CCLE,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC,gene_betweeness,gene_degree,nonsilent_to_silent,label,class
TBC1D3P5,0,0,0,0,0,0,0,0,4,0,0,0,150,0,3,0,0,1,0,156,0,123,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,3,0,0
ACR,0,6,0,1,3,1,0,0,0,52,4,0,0,30,0,0,5,4,0,88,0,84,1.857616091,1.482147337,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.430830451,0.065168665,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,2.70E-07,2,1.838709677,0,0
LINC00896,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,5,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
SORBS1,0,23,0,3,2,1,0,0,8,207,15,0,0,75,7,0,3,5,0,333,0,257,6.681498285,2.688949838,18.17284645,8.8008999,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.021302197,8.19E-05,10,97071531,97321171,295508.8,445,2.19E-06,0.4397025,0.01688244,9,50.35135,96.16216,0.8457629,112.4066,10.34426,45.94703,0.000107503,27,3.026315789,0,0
ZNF862,0,5,20,0,12,5,0,0,1,190,11,0,0,97,0,0,12,5,0,324,0,254,6.681498285,2.688949838,18.74331414,9.424166289,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,7,149535509,149564567,438832.5,686,4.16E-06,0.56695,0.02616093,13,50.75676,95.08108,0.9549847,59.03607,4.44918,54.52694,0.000152065,24.91374182,2.102040816,0,0
DPH7,0,6,0,4,5,1,0,0,8,40,3,0,0,26,2,0,7,1,0,87,0,81,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,3.14E-07,4,1.703703704,0,0
HAT1,0,8,5,1,8,0,1,0,0,60,9,0,0,13,2,0,11,0,0,96,0,90,6.681498285,2.688949838,19.0371552,7.475733431,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.039292139,0.000262958,2,172778935,172848599,537964.9,177,2.18E-06,0.400605,0.03293009,8,48.43243,95.86486,0.8751131,112.3639,10.25246,36.31211,8.10E-05,39,5.071428571,0,0
HNRNPA3P15,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,26,0,27,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
MIR30D,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,8,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
RASSF5,28,9,0,0,7,1,0,0,40,43,4,0,0,17,0,0,17,1,0,131,0,130,6.681498285,2.688949838,18.94353244,8.174925683,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.963270849,0.120310278,1,206680879,206762615,504162.6,288,2.73E-06,0.4726,0.02101054,10,43.51351,82.24324,0.8211543,130.6197,20.50492,54.57127,0.000105026,42,2.666666667,0,0
RP11-454C18.2,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,2,1,0,21,0,20,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
VILL,0,6,0,7,3,6,2,0,4,120,12,0,0,62,5,0,5,6,0,216,0,182,6.681498285,2.688949838,18.28203232,8.839203788,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.438503635,0.10362367,3,38035078,38048675,318741.6,457,1.90E-06,0.46225,0.02415458,8,42.24324,84.37838,0.8858662,98.43934,8.180328,58.89374,0.000152065,24.91374182,2.26984127,0,0
STK32C,0,2,0,0,3,0,0,0,0,57,5,0,0,28,4,0,3,0,0,96,0,82,6.681498285,2.688949838,17.18132214,8.13442632,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.035448844,0.004745679,10,134020996,134121477,148624.5,280,3.88E-06,0.56221,0.003637617,6,38.27027,70.35135,0.8011366,60.50164,6.111475,59.18632,3.94E-06,8,2.275862069,0,0
APLF,0,5,0,2,0,1,1,0,0,77,6,0,0,26,2,0,1,1,0,118,0,105,5.761124671,0.927660921,17.795273,9.271463028,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,2,68694691,68807293,227462.1,617,2.59E-06,0.3846967,0.02156037,8,51.97297,94.51351,0.7119914,107.6361,8.616393,36.31861,8.88E-05,30,3.185185185,0,0
LRRTM2,0,15,0,10,3,0,0,0,0,68,10,0,0,27,0,0,4,1,0,128,0,101,6.681498285,2.688949838,20.38734423,8.791162889,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,5,138205079,138211057,1371519,442,1.82E-06,0.40232,0.03148205,17,49.13514,97.37838,0.9735781,179.7836,28.98361,42.94805,0.000111447,11,2.785714286,0,0
RP11-556N21.1,0,0,0,0,0,0,0,0,5,0,0,0,104,0,4,0,2,2,0,109,0,95,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,4,0,0
SYN3,0,16,0,12,2,1,2,0,2,121,7,0,0,62,7,0,6,2,0,224,0,193,6.681498285,2.688949838,17.98558959,9.025139562,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.741200337,0.042171482,22,32908542,33454377,259537.6,520,3.32E-06,0.4556867,-0.07245839,13,50.43243,94.72973,0.4377995,130.5311,17.77049,53.87193,0,2,2.158730159,0,0
ZNF557,0,11,0,8,5,0,0,0,0,95,10,0,0,32,0,0,7,0,0,154,0,128,6.681498285,2.688949838,19.51422573,8.87958325,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,19,7069471,7087976,748801.5,470,2.71E-06,0.43158,0.02132691,28,54.83784,96.72973,0.9042017,105.4787,7.432787,45.97426,1.58E-06,6,3.181818182,0,0
SRCAP,4,10,0,7,40,27,4,0,10,506,43,0,0,188,5,0,45,28,0,771,0,577,6.681498285,2.688949838,20.63845624,7.312882955,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.796910588,0.018040593,16,30710462,30751449,1632278,158,2.09E-06,0.50883,0.06125464,51,49.59459,95.83784,0.9490364,149.6492,20.46557,54.6228,3.38E-05,29,3.074074074,0,0
GRB7,0,16,0,0,4,1,0,0,2,99,4,0,0,47,3,0,4,1,0,171,0,149,6.681498285,2.688949838,20.4664798,7.826548487,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.652551027,0.071921838,17,37894187,37903537,1448852,226,2.17E-06,0.52624,0.03596291,25,49.72973,92.56757,0.9422888,173.3082,24.76721,58.99742,6.88E-05,35,2.229166667,0,0
TRMT10B,0,11,0,0,3,0,0,0,0,44,7,0,0,16,5,1,3,0,0,84,0,75,6.681498285,2.688949838,18.90048152,8.826548487,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,9,37753802,37778968,489340.3,453,2.23E-06,0.44317,0.02317282,10,48.56757,97.78378,0.8563661,110.1934,13.85574,40.97918,7.74E-05,32,3.294117647,0,0
KCNK3,0,8,0,0,2,0,0,0,0,63,0,0,0,46,1,0,2,0,0,118,0,95,6.681498285,2.688949838,20.1929369,8.233619677,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.266449052,0.02812206,2,26915581,26954066,1198614,300,1.93E-06,0.50587,0.04059462,14,32.86486,57.13514,0.8816415,71.90164,9.613115,62.84196,1.25E-07,3,1.361702128,0,0
HSDL1,1,12,0,0,0,1,0,0,0,37,6,0,0,19,1,1,0,1,0,77,0,67,6.681498285,2.688949838,19.06972509,8.768184325,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,16,84155744,84178800,550248,435,2.43E-06,0.48222,0.0125997,9,54.45946,98.37838,0.9240795,164.4393,27.91475,45.98102,1.64E-05,8,2.25,0,0
ELP2,0,2,0,0,2,0,0,0,2,77,15,0,0,30,6,1,3,0,0,132,0,119,6.681498285,2.688949838,18.57347153,9.209453366,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,18,33709887,33754607,390095.5,591,2.58E-06,0.40921,0.04056522,11,49.54054,95.13514,0.8791529,142.0754,19.33443,38.09797,4.34E-05,31,3.161290323,0,0
FNDC3B,0,48,0,1,8,3,0,0,6,179,12,0,0,66,4,0,18,7,0,302,0,249,6.681498285,2.688949838,18.31953321,8.86727874,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.733845367,0.041451241,3,171757418,172118490,327135.5,466,2.84E-06,0.398952,0.02518122,4,70.54054,98.91892,0.8660505,175.9016,28.36066,43.13843,1.26E-05,8,2.955223881,0,0
RP11-419C5.2,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,11,0,10,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
OR1N2,0,0,0,0,1,0,0,0,0,95,6,0,0,46,0,0,1,0,0,147,0,128,6.681498285,2.688949838,18.63732535,9.337621902,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,9,125315449,125316440,407749,646,2.87E-06,0.39434,0.008702248,16,57.24324,99.2973,1,197.2656,38.48525,47.62025,0.000152065,24.91374182,2.14893617,0,0
KCND3,0,7,9,6,3,0,0,0,0,193,8,0,0,100,0,0,4,0,0,322,0,271,6.681498285,2.688949838,18.28880346,9.285402219,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.403050199,0.040520743,1,112318454,112531777,320241.1,623,2.39E-06,0.47004,0.02271684,16,43.56757,89.7027,0.8432969,87.00984,5.27541,55.64998,0.000548708,34,1.99009901,0,0
PSG1,38,98,0,18,1,0,0,0,0,155,13,0,0,69,6,0,5,0,0,393,0,301,6.681498285,2.688949838,18.5882198,8.14974712,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,19,43370613,43383871,394103.8,283,4.14E-06,0.42227,-0.02349781,23,55.02703,99.13514,0.9092447,350.4262,72.00328,48.05651,0.000160173,22,2.485714286,0,0
TSPAN2,0,38,0,1,1,1,0,0,0,43,3,0,0,24,1,0,2,1,0,109,0,89,6.681498285,2.688949838,19.18311001,9.118941073,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.240127628,0.05198788,1,115590635,115632121,595238.2,555,2.58E-06,0.381225,0.004374647,10,44.75676,89.54054,0.7788569,106.377,15.94754,43.49304,0,1,1.92,0,0
MIR374A,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
TK1,0,2,0,6,2,0,3,0,3,26,0,0,0,8,2,0,5,0,0,47,0,49,6.681498285,2.688949838,19.00749134,7.768184325,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.216469122,0.018836997,17,76170160,76183285,527016.5,217,2.33E-06,0.50954,0.0273665,9,42.32432,80.2973,0.8086591,42.82951,1.711475,59.74259,0.001538288,164,3.111111111,0,0
ZNF334,0,17,0,4,11,0,1,0,3,223,11,1,0,46,2,1,12,0,0,308,0,222,6.681498285,2.688949838,18.66747611,9.328674927,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,20,45129709,45142194,416360.2,642,2.82E-06,0.40802,0.01919809,31,63.37838,99.64865,0.9698426,195.6492,35.61639,39.46628,0,1,5.021276596,0,0
CENPL,0,11,0,2,2,4,0,0,2,42,4,0,0,12,1,0,2,4,0,74,0,71,6.681498285,2.688949838,18.75340219,8.707359132,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,1,173768691,173793777,441911.8,417,3.39E-06,0.39263,0.008967295,8,51.2973,94.43243,0.9442994,137.4721,15.9377,38.27824,1.73E-05,7,3.923076923,0,0
ELP3,0,14,0,9,0,2,0,0,0,67,10,0,0,35,4,0,1,3,0,137,0,122,6.681498285,2.688949838,18.67166096,8.405141463,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.100526752,0.001716922,8,27950584,28048667,417569.7,338,1.77E-06,0.424565,0.04064368,13,47.56757,97.10811,0.8482661,97.02623,6.07541,42.13782,2.21E-05,24,2.305555556,0,0
SEC16B,1,20,0,4,14,3,0,0,11,182,13,0,0,81,5,0,15,3,0,316,0,266,6.681498285,2.688949838,16.65894085,8.965784285,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,1,177898242,177939050,103475.3,499,3.91E-06,0.428435,-0.01039274,3,51.48649,98.10811,0.8453881,47.37377,1.344262,50.79828,0,1,2.475609756,0,0
MIR889,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,6,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
SLC46A2,0,12,0,5,2,0,0,0,0,54,2,0,0,43,1,0,3,0,0,116,0,109,6.681498285,2.688949838,18.97340813,8.962896005,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,9,115641201,115653193,514711.8,498,2.17E-06,0.44031,0.009806582,7,46.32432,86.75676,0.92736,103.0984,10.23934,55.52741,0.000152065,24.91374182,1.295454545,0,0
RBM42,0,9,0,1,4,0,0,0,0,90,2,0,0,34,0,0,4,0,0,136,0,116,6.681498285,2.688949838,20.14916534,8.611024797,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,19,36119980,36128586,1162794,390,2.43E-06,0.5033,0.0265228,32,48.32432,88.45946,0.9297889,107.7475,13.63934,61.29768,4.34E-05,23,2.628571429,0,0
MOXD1,0,10,0,0,1,0,0,0,15,133,4,0,0,49,4,0,1,0,0,215,0,169,6.681498285,2.688949838,17.52480568,9.396604781,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.559776036,0.090967996,6,132617195,132722664,188577.5,673,3.27E-06,0.37348,0.000682388,8,48.43243,90.81081,0.8872604,103.3246,9.42623,39.96552,4.10E-05,15,2.82,0,0
MRPL11,0,8,0,5,1,0,0,0,10,29,1,0,0,9,1,0,1,0,0,63,0,58,6.681498285,2.688949838,20.88879824,7.607330314,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.059493693,0.000978329,11,66202551,66206310,1941577,194,1.96E-06,0.49955,0.05134244,48,49.40541,92.7027,0.854522,89.06885,4.744262,53.06956,0.000250749,59,3.1,0,0
ST7L,0,17,0,1,5,3,0,0,13,68,6,0,0,15,2,0,7,4,0,119,0,104,6.681498285,2.688949838,19.09796961,8.475733431,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.08636243,0.000407877,1,113066142,113162040,561126.7,355,2.31E-06,0.407275,0.01933884,8,43.86486,92.97297,0.8483165,104.659,9.816393,38.15762,0,1,4.9375,0,0
RNF139,0,6,0,0,5,1,1,0,0,88,6,0,0,36,2,0,6,1,0,138,0,115,6.681498285,2.688949838,18.8507692,8.897845456,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.042647291,0.000202557,8,125487008,125500858,472765.8,476,2.99E-06,0.4111,0.02843217,8,66.16216,94.86486,0.9653288,212.0951,38.18361,39.15104,4.88E-06,17,2.621621622,0,0
C10orf105,26,48,6,1,0,1,0,0,0,14,1,0,0,4,0,0,1,2,0,98,0,84,3.313169512,3.090974996,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,3.2,0,0
OR5D14,0,0,0,0,7,2,0,0,0,183,7,0,0,81,0,1,7,2,0,272,0,242,6.681498285,2.688949838,12.03066714,10.09275714,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,11,55563032,55563975,4183,1091,1.05E-05,0.35582,-0.03597057,14,53.62162,99.45946,1,171.9639,30.58361,43.09038,0.000152065,24.91374182,2.341463415,0,0
KLF9,0,63,0,9,1,1,0,0,0,44,5,0,0,13,0,0,6,3,0,127,0,97,6.681498285,2.688949838,17.35110315,8.124121312,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.042577538,0.001579437,9,72999515,73029573,167186,278,2.97E-06,0.394615,0.000714955,6,38.67568,80.54054,0.9165968,118.3967,15.60656,59.03956,1.65E-06,4,3.571428571,0,0
TMEM151A,0,15,0,0,0,0,0,0,0,47,2,0,0,23,0,0,1,0,0,86,0,76,6.681498285,2.688949838,21.02496175,7.888743249,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,11,66059373,66064133,2133752,236,1.99E-06,0.50776,0.05313269,44,30.54054,50.62162,0.8601472,23.88852,0.3344262,67.58792,0.000152065,24.91374182,2.041666667,0,0
TFF3,0,14,0,4,3,1,0,0,0,8,0,0,0,2,1,0,4,1,0,28,0,32,6.681498285,2.688949838,18.25627412,8.861086906,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.201004666,0.067309523,21,43731778,43735706,313101.2,464,2.45E-06,0.5146,0.09002269,12,44.89189,93.86486,0.8935078,113.2361,11.59016,59.92693,2.31E-06,3,3.333333333,0,0
CCDC104,0,2,1,13,7,2,3,0,2,60,8,0,0,16,7,0,10,6,0,105,0,102,9.504177496,0.772721903,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,4.529411765,0,0
PLCB3,0,0,0,0,7,1,2,0,3,170,13,0,0,87,5,0,10,1,0,277,0,230,6.681498285,2.688949838,20.62220647,8.011227255,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.016502373,5.61E-05,11,64018995,64036924,1613996,257,2.17E-06,0.56543,0.06468851,33,43.62162,82.18919,0.9220102,98.51475,10.74098,61.63138,0.000226782,11,2.147727273,0,0
GPR176,0,13,0,0,1,1,0,0,0,66,5,0,0,32,1,0,1,1,0,117,0,110,6.681498285,2.688949838,19.47952984,8.599912842,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.215991995,0.022541798,15,40092931,40213093,731008.1,387,2.13E-06,0.39601,0.0165795,4,46.59459,91.02703,0.9363804,145.1934,25.79344,51.827,0.000152065,24.91374182,2.212121212,0,0
OR2G2,0,0,0,0,1,1,0,0,0,170,9,1,0,91,0,0,1,1,0,271,0,220,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,1.956521739,0,0
GOLGA6A,0,10,0,0,4,2,0,0,1,59,6,0,0,27,0,0,4,3,0,102,0,90,6.681498285,2.688949838,18.65458638,8.430452552,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,15,74362198,74374891,412656.8,344,2.48E-06,0.48107,0.04877588,11,82,98.59459,0.8831352,311.7803,62.45902,54.40163,0.000152065,24.91374182,2.392857143,0,0
MARS2,0,26,0,7,3,1,0,0,0,93,6,0,0,31,0,0,5,2,0,160,0,140,6.681498285,2.688949838,19.29246791,9.419960178,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,2,198570087,198573113,642112.1,684,3.22E-06,0.40104,0.03234982,12,44.86486,83.56757,0.9917236,208.5902,36.2,54.70835,1.11E-05,7,3.125,0,0
HSD17B6,0,4,0,4,0,0,0,0,0,49,6,1,0,19,1,0,0,0,0,84,0,71,6.681498285,2.688949838,21.33086601,7.276124405,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.273550759,0.014653185,12,57157108,57181574,2637730,154,2.24E-06,0.45628,0.04703346,42,52.81081,98.27027,0.9085567,126.9115,11.63279,44.54903,6.34E-06,11,2.8,0,0
SLC51B,0,1,0,5,0,0,0,0,0,11,3,0,0,3,0,0,0,0,0,23,0,23,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,3.5,0,0
CELA2A,3,6,2,5,2,0,0,0,4,49,3,0,0,38,2,1,2,1,0,112,0,100,6.681498285,2.688949838,19.07995919,7.73470962,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,1,15783223,15798585,554165.2,212,1.75E-06,0.50208,0.02925872,6,45.72973,93.32432,0.8721587,137.8197,17.56721,55.99769,0.000152065,24.91374182,1.384615385,0,0
XIAP,0,41,0,6,1,0,1,0,0,109,7,0,0,25,1,1,5,2,0,185,0,141,6.681498285,2.688949838,18.36639095,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,23,122994048,123047821,337935.1,443.4357224,3.48E-06,0.442195,0.01387394,4,32.91892,83.37838,0.9199531,104.3049,7.104918,37.33037,0.001450325,129,4.5,0,0
OVCA2,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0,0,0,0,0,27,0,25,6.681498285,2.688949838,20.43263263,8.204571144,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.243825855,0.01131538,17,1945277,1946724,1415256,294,1.90E-06,0.54095,0.02650407,23,42.75676,83,0.9437786,97.15738,8.072131,57.64056,8.39E-08,3,1,0,0
POLR2J2,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,4,0,4,6.681498285,2.688949838,19.43914829,7.707359132,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.064322243,0.000423486,7,102277472,102312182,710830.6,208,4.43E-06,0.52245,0.04903336,14,50.48649,74.97297,0.2253066,340.8623,55.50164,56.1543,0.000152065,24.91374182,1.5,0,0
MYOZ3,0,10,0,0,0,0,0,0,1,48,1,0,0,11,0,0,0,0,0,71,0,64,6.681498285,2.688949838,20.07889611,7.727920455,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.868625241,0.011208426,5,150040404,150058925,1107515,211,1.71E-06,0.51646,0.0535942,19,39.40541,78.54054,0.8867099,72.94754,5.819672,61.99798,4.95E-07,3,4.083333333,0,0
FAM9B,0,2,0,9,0,2,0,0,10,53,7,0,0,15,4,0,0,2,0,100,0,82,6.681498285,2.688949838,15.53079677,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.68384891,0.032114407,23,8993039,9001116,47339.81,443.4357224,2.65E-06,0.38544,-0.0109414,5,34.75676,83.21622,0.8813724,93.72459,10.41967,39.07437,0.000953432,120,4.125,0,0
TMEM252,0,8,1,5,4,1,0,0,0,41,1,0,0,19,0,0,4,1,0,75,0,75,6.681498285,2.688949838,16.95512428,9.177419538,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,9,71151500,71155783,127056.7,578,3.98E-06,0.40574,-0.01950351,7,53.35135,99.37838,0.9091821,82.11148,1.436066,54.28994,0,1,2.15,0,0
